customer_name,customer_id,campaign_name,campaign_state,campaign_type,campaign_sub_type,campaign_id,data_day,country,device,network,currency,time_zone,month,clicks,impressions,cost,conversions,views,all_conversions,all_conversions_value,fetch_time,conversions_value,conversions_from_interactions_rate,cost_per_conversion,day_of_week,week_of_year,month_of_year,quarter,year,quarter_of_year,week_with_date
ail_1070,85714023,Snail_1070LetsPop_ALL_3.0_20221009,ENABLED,App,APP_CAMPAIGN,18552488112,2022-12-19,GD,MOBILE,Display Network,USD,America/Danmarkshavn,Dec 2022,0,1,0.0006372,0,0,0,0,2022-12-19 00:32:48,0,0,0,1,51,12,4,2022,2022Q4,第51周(12/19~12/25)
ail_1070,85714023,Snail_1070LetsPop_ALL_3.0_20221009,ENABLED,App,APP_CAMPAIGN,18552488112,2022-12-19,GB,TABLET,YouTube Videos,USD,America/Danmarkshavn,Dec 2022,0,1,0.000228,0,0,0,0,2022-12-19 00:32:48,0,0,0,1,51,12,4,2022,2022Q4,第51周(12/19~12/25)
ail_1070,85714023,Snail_1070LetsPop_ALL_3.0_20221009,ENABLED,App,APP_CAMPAIGN,18552488112,2022-12-19,GB,TABLET,Display Network,USD,America/Danmarkshavn,Dec 2022,0,3,0.0027863999999999996,0,0,0,0,2022-12-19 00:32:48,0,0,0,1,51,12,4,2022,2022Q4,第51周(12/19~12/25)
ail_1070,85714023,Snail_1070LetsPop_ALL_3.0_20221009,ENABLED,App,APP_CAMPAIGN,18552488112,2022-12-19,GB,MOBILE,YouTube Videos,USD,America/Danmarkshavn,Dec 2022,5,21,0.0159312,0,7,2,0,2022-12-19 00:32:48,0,0,0,1,51,12,4,2022,2022Q4,第51周(12/19~12/25)
ail_1070,85714023,Snail_1070LetsPop_ALL_3.0_20221009,ENABLED,App,APP_CAMPAIGN,18552488112,2022-12-19,GB,MOBILE,Display Network,USD,America/Danmarkshavn,Dec 2022,2,12,0.0519858,0,0,0,0,2022-12-19 00:32:48,0,0,0,1,51,12,4,2022,2022Q4,第51周(12/19~12/25)
ail_1070,85714023,Snail_1070LetsPop_ALL_3.0_20221009,ENABLED,App,APP_CAMPAIGN,18552488112,2022-12-19,FR,TABLET,Display Network,USD,America/Danmarkshavn,Dec 2022,0,1,0.0086271,0,0,0,0,2022-12-19 00:32:48,0,0,0,1,51,12,4,2022,2022Q4,第51周(12/19~12/25)
ail_1070,85714023,Snail_1070LetsPop_ALL_3.0_20221009,ENABLED,App,APP_CAMPAIGN,18552488112,2022-12-19,FR,MOBILE,YouTube Videos,USD,America/Danmarkshavn,Dec 2022,0,8,0.0033501,0,3,0,0,2022-12-19 00:32:48,0,0,0,1,51,12,4,2022,2022Q4,第51周(12/19~12/25)
ail_1070,85714023,Snail_1070LetsPop_ALL_3.0_20221009,ENABLED,App,APP_CAMPAIGN,18552488112,2022-12-19,FR,MOBILE,Display Network,USD,America/Danmarkshavn,Dec 2022,0,11,0.0171171,0,0,1,0,2022-12-19 00:32:48,0,0,0,1,51,12,4,2022,2022Q4,第51周(12/19~12/25)
ail_1070,85714023,Snail_1070LetsPop_ALL_3.0_20221009,ENABLED,App,APP_CAMPAIGN,18552488112,2022-12-19,FO,MOBILE,YouTube Videos,USD,America/Danmarkshavn,Dec 2022,0,1,0.00006,0,0,0,0,2022-12-19 00:32:48,0,0,0,1,51,12,4,2022,2022Q4,第51周(12/19~12/25)
ail_1070,85714023,Snail_1070LetsPop_ALL_3.0_20221009,ENABLED,App,APP_CAMPAIGN,18552488112,2022-12-19,FJ,TABLET,Display Network,USD,America/Danmarkshavn,Dec 2022,0,1,0,0,0,0,0,2022-12-19 00:32:48,0,0,0,1,51,12,4,2022,2022Q4,第51周(12/19~12/25)
ail_1070,85714023,Snail_1070LetsPop_ALL_3.0_20221009,ENABLED,App,APP_CAMPAIGN,18552488112,2022-12-19,FJ,MOBILE,Display Network,USD,America/Danmarkshavn,Dec 2022,0,4,0.0027813,0,0,0,0,2022-12-19 00:32:48,0,0,0,1,51,12,4,2022,2022Q4,第51周(12/19~12/25)
ail_1070,85714023,Snail_1070LetsPop_ALL_3.0_20221009,ENABLED,App,APP_CAMPAIGN,18552488112,2022-12-19,ES,TABLET,Display Network,USD,America/Danmarkshavn,Dec 2022,0,3,0.0014696999999999998,0,0,0,0,2022-12-19 00:32:48,0,0,0,1,51,12,4,2022,2022Q4,第51周(12/19~12/25)
ail_1070,85714023,Snail_1070LetsPop_ALL_3.0_20221009,ENABLED,App,APP_CAMPAIGN,18552488112,2022-12-19,ES,MOBILE,Display Network,USD,America/Danmarkshavn,Dec 2022,0,3,0.002199,0,0,0,0,2022-12-19 00:32:48,0,0,0,1,51,12,4,2022,2022Q4,第51周(12/19~12/25)
ail_1070,85714023,Snail_1070LetsPop_ALL_3.0_20221009,ENABLED,App,APP_CAMPAIGN,18552488112,2022-12-19,EG,MOBILE,Display Network,USD,America/Danmarkshavn,Dec 2022,0,10,0.0048384,0,0,0,0,2022-12-19 00:32:48,0,0,0,1,51,12,4,2022,2022Q4,第51周(12/19~12/25)
ail_1070,85714023,Snail_1070LetsPop_ALL_3.0_20221009,ENABLED,App,APP_CAMPAIGN,18552488112,2022-12-19,EE,MOBILE,YouTube Videos,USD,America/Danmarkshavn,Dec 2022,0,1,0.00034439999999999997,0,0,0,0,2022-12-19 00:32:48,0,0,0,1,51,12,4,2022,2022Q4,第51周(12/19~12/25)
ail_1070,85714023,Snail_1070LetsPop_ALL_3.0_20221009,ENABLED,App,APP_CAMPAIGN,18552488112,2022-12-19,EC,TABLET,Display Network,USD,America/Danmarkshavn,Dec 2022,0,2,0.0009804,0,0,0,0,2022-12-19 00:32:48,0,0,0,1,51,12,4,2022,2022Q4,第51周(12/19~12/25)
ail_1070,85714023,Snail_1070LetsPop_ALL_3.0_20221009,ENABLED,App,APP_CAMPAIGN,18552488112,2022-12-19,EC,MOBILE,YouTube Videos,USD,America/Danmarkshavn,Dec 2022,0,2,0.00012299999999999998,0,1,0,0,2022-12-19 00:32:48,0,0,0,1,51,12,4,2022,2022Q4,第51周(12/19~12/25)
ail_1070,85714023,Snail_1070LetsPop_ALL_3.0_20221009,ENABLED,App,APP_CAMPAIGN,18552488112,2022-12-19,EC,MOBILE,Display Network,USD,America/Danmarkshavn,Dec 2022,0,14,0.0036876,0,0,0,0,2022-12-19 00:32:48,0,0,0,1,51,12,4,2022,2022Q4,第51周(12/19~12/25)
ail_1070,85714023,Snail_1070LetsPop_ALL_3.0_20221009,ENABLED,App,APP_CAMPAIGN,18552488112,2022-12-19,DO,TABLET,Display Network,USD,America/Danmarkshavn,Dec 2022,4,16,0.007098599999999999,0,0,0,0,2022-12-19 00:32:48,0,0,0,1,51,12,4,2022,2022Q4,第51周(12/19~12/25)
ail_1070,85714023,Snail_1070LetsPop_ALL_3.0_20221009,ENABLED,App,APP_CAMPAIGN,18552488112,2022-12-19,DO,MOBILE,YouTube Videos,USD,America/Danmarkshavn,Dec 2022,0,1,0.0008346,0,0,0,0,2022-12-19 00:32:48,0,0,0,1,51,12,4,2022,2022Q4,第51周(12/19~12/25)
ail_1070,85714023,Snail_1070LetsPop_ALL_3.0_20221009,ENABLED,App,APP_CAMPAIGN,18552488112,2022-12-19,DO,MOBILE,Display Network,USD,America/Danmarkshavn,Dec 2022,0,4,0.0018815999999999998,0,0,0,0,2022-12-19 00:32:48,0,0,0,1,51,12,4,2022,2022Q4,第51周(12/19~12/25)
ail_1070,85714023,Snail_1070LetsPop_ALL_3.0_20221009,ENABLED,App,APP_CAMPAIGN,18552488112,2022-12-19,DM,TABLET,Display Network,USD,America/Danmarkshavn,Dec 2022,3,3,0.000993,0,0,0,0,2022-12-19 00:32:48,0,0,0,1,51,12,4,2022,2022Q4,第51周(12/19~12/25)
ail_1070,85714023,Snail_1070LetsPop_ALL_3.0_20221009,ENABLED,App,APP_CAMPAIGN,18552488112,2022-12-19,DE,TABLET,Display Network,USD,America/Danmarkshavn,Dec 2022,0,7,0.014514299999999999,0,0,0,0,2022-12-19 00:32:48,0,0,0,1,51,12,4,2022,2022Q4,第51周(12/19~12/25)
ail_1070,85714023,Snail_1070LetsPop_ALL_3.0_20221009,ENABLED,App,APP_CAMPAIGN,18552488112,2022-12-19,DE,MOBILE,YouTube Videos,USD,America/Danmarkshavn,Dec 2022,0,5,0.001134,0,1,0,0,2022-12-19 00:32:48,0,0,0,1,51,12,4,2022,2022Q4,第51周(12/19~12/25)
ail_1070,85714023,Snail_1070LetsPop_ALL_3.0_20221009,ENABLED,App,APP_CAMPAIGN,18552488112,2022-12-19,DE,MOBILE,Display Network,USD,America/Danmarkshavn,Dec 2022,0,3,0.0067344,0,0,0,0,2022-12-19 00:32:48,0,0,0,1,51,12,4,2022,2022Q4,第51周(12/19~12/25)
ail_1070,85714023,Snail_1070LetsPop_ALL_3.0_20221009,ENABLED,App,APP_CAMPAIGN,18552488112,2022-12-19,CV,MOBILE,Display Network,USD,America/Danmarkshavn,Dec 2022,0,1,0,0,0,0,0,2022-12-19 00:32:48,0,0,0,1,51,12,4,2022,2022Q4,第51周(12/19~12/25)
ail_1070,85714023,Snail_1070LetsPop_ALL_3.0_20221009,ENABLED,App,APP_CAMPAIGN,18552488112,2022-12-19,CR,TABLET,Display Network,USD,America/Danmarkshavn,Dec 2022,0,2,0.0018747,0,0,0,0,2022-12-19 00:32:48,0,0,0,1,51,12,4,2022,2022Q4,第51周(12/19~12/25)
ail_1070,85714023,Snail_1070LetsPop_ALL_3.0_20221009,ENABLED,App,APP_CAMPAIGN,18552488112,2022-12-19,CR,MOBILE,Display Network,USD,America/Danmarkshavn,Dec 2022,3,9,0.0170997,0,0,0,0,2022-12-19 00:32:48,0,0,0,1,51,12,4,2022,2022Q4,第51周(12/19~12/25)
ail_1070,85714023,Snail_1070LetsPop_ALL_3.0_20221009,ENABLED,App,APP_CAMPAIGN,18552488112,2022-12-19,CO,TABLET,Display Network,USD,America/Danmarkshavn,Dec 2022,1,4,0.0019356,0,0,0,0,2022-12-19 00:32:48,0,0,0,1,51,12,4,2022,2022Q4,第51周(12/19~12/25)
ail_1070,85714023,Snail_1070LetsPop_ALL_3.0_20221009,ENABLED,App,APP_CAMPAIGN,18552488112,2022-12-19,CO,MOBILE,YouTube Videos,USD,America/Danmarkshavn,Dec 2022,0,3,0.00014099999999999998,0,1,0,0,2022-12-19 00:32:48,0,0,0,1,51,12,4,2022,2022Q4,第51周(12/19~12/25)
ail_1070,85714023,Snail_1070LetsPop_ALL_3.0_20221009,ENABLED,App,APP_CAMPAIGN,18552488112,2022-12-19,CO,MOBILE,Display Network,USD,America/Danmarkshavn,Dec 2022,8,63,0.035213999999999995,0,0,0,0,2022-12-19 00:32:48,0,0,0,1,51,12,4,2022,2022Q4,第51周(12/19~12/25)
ail_1070,85714023,Snail_1070LetsPop_ALL_3.0_20221009,ENABLED,App,APP_CAMPAIGN,18552488112,2022-12-19,CN,MOBILE,Display Network,USD,America/Danmarkshavn,Dec 2022,0,1,0.00016230000000000001,0,0,0,0,2022-12-19 00:32:48,0,0,0,1,51,12,4,2022,2022Q4,第51周(12/19~12/25)
ail_1070,85714023,Snail_1070LetsPop_ALL_3.0_20221009,ENABLED,App,APP_CAMPAIGN,18552488112,2022-12-19,CL,TABLET,Display Network,USD,America/Danmarkshavn,Dec 2022,1,10,0.007052699999999999,0,0,0,0,2022-12-19 00:32:48,0,0,0,1,51,12,4,2022,2022Q4,第51周(12/19~12/25)
ail_1070,85714023,Snail_1070LetsPop_ALL_3.0_20221009,ENABLED,App,APP_CAMPAIGN,18552488112,2022-12-19,CL,MOBILE,Display Network,USD,America/Danmarkshavn,Dec 2022,0,35,0.016528499999999998,0,0,0,0,2022-12-19 00:32:48,0,0,0,1,51,12,4,2022,2022Q4,第51周(12/19~12/25)
ail_1070,85714023,Snail_1070LetsPop_ALL_3.0_20221009,ENABLED,App,APP_CAMPAIGN,18552488112,2022-12-19,CH,MOBILE,YouTube Videos,USD,America/Danmarkshavn,Dec 2022,0,2,0.000828,0,1,0,0,2022-12-19 00:32:48,0,0,0,1,51,12,4,2022,2022Q4,第51周(12/19~12/25)
ail_1070,85714023,Snail_1070LetsPop_ALL_3.0_20221009,ENABLED,App,APP_CAMPAIGN,18552488112,2022-12-19,CA,TABLET,Display Network,USD,America/Danmarkshavn,Dec 2022,0,21,0.0522177,0,0,0,0,2022-12-19 00:32:48,0,0,0,1,51,12,4,2022,2022Q4,第51周(12/19~12/25)
ail_1070,85714023,Snail_1070LetsPop_ALL_3.0_20221009,ENABLED,App,APP_CAMPAIGN,18552488112,2022-12-19,CA,MOBILE,YouTube Videos,USD,America/Danmarkshavn,Dec 2022,0,14,0.021348,0,4,0,0,2022-12-19 00:32:48,0,0,0,1,51,12,4,2022,2022Q4,第51周(12/19~12/25)
ail_1070,85714023,Snail_1070LetsPop_ALL_3.0_20221009,ENABLED,App,APP_CAMPAIGN,18552488112,2022-12-19,CA,MOBILE,Display Network,USD,America/Danmarkshavn,Dec 2022,2,42,0.1480215,0,0,0,0,2022-12-19 00:32:48,0,0,0,1,51,12,4,2022,2022Q4,第51周(12/19~12/25)
ail_1070,85714023,Snail_1070LetsPop_ALL_3.0_20221009,ENABLED,App,APP_CAMPAIGN,18552488112,2022-12-19,BZ,TABLET,Display Network,USD,America/Danmarkshavn,Dec 2022,0,1,0.0001809,0,0,0,0,2022-12-19 00:32:48,0,0,0,1,51,12,4,2022,2022Q4,第51周(12/19~12/25)
ail_1070,85714023,Snail_1070LetsPop_ALL_3.0_20221009,ENABLED,App,APP_CAMPAIGN,18552488112,2022-12-19,BZ,MOBILE,Display Network,USD,America/Danmarkshavn,Dec 2022,0,3,0.0007473,0,0,0,0,2022-12-19 00:32:48,0,0,0,1,51,12,4,2022,2022Q4,第51周(12/19~12/25)
ail_1070,85714023,Snail_1070LetsPop_ALL_3.0_20221009,ENABLED,App,APP_CAMPAIGN,18552488112,2022-12-19,BY,MOBILE,Display Network,USD,America/Danmarkshavn,Dec 2022,0,2,0.0025089,0,0,0,0,2022-12-19 00:32:48,0,0,0,1,51,12,4,2022,2022Q4,第51周(12/19~12/25)
ail_1070,85714023,Snail_1070LetsPop_ALL_3.0_20221009,ENABLED,App,APP_CAMPAIGN,18552488112,2022-12-19,BW,MOBILE,Display Network,USD,America/Danmarkshavn,Dec 2022,0,2,0.0003054,0,0,0,0,2022-12-19 00:32:48,0,0,0,1,51,12,4,2022,2022Q4,第51周(12/19~12/25)
ail_1070,85714023,Snail_1070LetsPop_ALL_3.0_20221009,ENABLED,App,APP_CAMPAIGN,18552488112,2022-12-19,BS,MOBILE,Display Network,USD,America/Danmarkshavn,Dec 2022,1,3,0.0004236,0,0,0,0,2022-12-19 00:32:48,0,0,0,1,51,12,4,2022,2022Q4,第51周(12/19~12/25)
ail_1070,85714023,Snail_1070LetsPop_ALL_3.0_20221009,ENABLED,App,APP_CAMPAIGN,18552488112,2022-12-19,BR,TABLET,Display Network,USD,America/Danmarkshavn,Dec 2022,3,33,0.014474399999999998,0,0,0,0,2022-12-19 00:32:48,0,0,0,1,51,12,4,2022,2022Q4,第51周(12/19~12/25)
ail_1070,85714023,Snail_1070LetsPop_ALL_3.0_20221009,ENABLED,App,APP_CAMPAIGN,18552488112,2022-12-19,BR,MOBILE,YouTube Videos,USD,America/Danmarkshavn,Dec 2022,0,13,0.001296,0,1,0,0,2022-12-19 00:32:48,0,0,0,1,51,12,4,2022,2022Q4,第51周(12/19~12/25)
ail_1070,85714023,Snail_1070LetsPop_ALL_3.0_20221009,ENABLED,App,APP_CAMPAIGN,18552488112,2022-12-19,BR,MOBILE,Search partners,USD,America/Danmarkshavn,Dec 2022,0,4,0,0,0,0,0,2022-12-19 00:32:47,0,0,0,1,51,12,4,2022,2022Q4,第51周(12/19~12/25)
ail_1070,85714023,Snail_1070LetsPop_ALL_3.0_20221009,ENABLED,App,APP_CAMPAIGN,18552488112,2022-12-19,BR,MOBILE,Google search,USD,America/Danmarkshavn,Dec 2022,0,2,0,0,0,0,0,2022-12-19 00:32:47,0,0,0,1,51,12,4,2022,2022Q4,第51周(12/19~12/25)
ail_1070,85714023,Snail_1070LetsPop_ALL_3.0_20221009,ENABLED,App,APP_CAMPAIGN,18552488112,2022-12-19,BR,MOBILE,Display Network,USD,America/Danmarkshavn,Dec 2022,14,286,0.1308678,0,0,1,0,2022-12-19 00:32:48,0,0,0,1,51,12,4,2022,2022Q4,第51周(12/19~12/25)
ail_1070,85714023,Snail_1070LetsPop_ALL_3.0_20221009,ENABLED,App,APP_CAMPAIGN,18552488112,2022-12-19,BO,TABLET,Display Network,USD,America/Danmarkshavn,Dec 2022,0,2,0.00045779999999999996,0,0,0,0,2022-12-19 00:32:48,0,0,0,1,51,12,4,2022,2022Q4,第51周(12/19~12/25)
ail_1070,85714023,Snail_1070LetsPop_ALL_3.0_20221009,ENABLED,App,APP_CAMPAIGN,18552488112,2022-12-19,BO,MOBILE,YouTube Videos,USD,America/Danmarkshavn,Dec 2022,0,2,0.0040901999999999996,0,0,0,0,2022-12-19 00:32:48,0,0,0,1,51,12,4,2022,2022Q4,第51周(12/19~12/25)
ail_1070,85714023,Snail_1070LetsPop_ALL_3.0_20221009,ENABLED,App,APP_CAMPAIGN,18552488112,2022-12-19,BO,MOBILE,Display Network,USD,America/Danmarkshavn,Dec 2022,1,16,0.0132792,0,0,0,0,2022-12-19 00:32:48,0,0,0,1,51,12,4,2022,2022Q4,第51周(12/19~12/25)
ail_1070,85714023,Snail_1070LetsPop_ALL_3.0_20221009,ENABLED,App,APP_CAMPAIGN,18552488112,2022-12-19,BN,MOBILE,Display Network,USD,America/Danmarkshavn,Dec 2022,0,2,0.0026682000000000003,0,0,0,0,2022-12-19 00:32:48,0,0,0,1,51,12,4,2022,2022Q4,第51周(12/19~12/25)
ail_1070,85714023,Snail_1070LetsPop_ALL_3.0_20221009,ENABLED,App,APP_CAMPAIGN,18552488112,2022-12-19,BM,TABLET,Display Network,USD,America/Danmarkshavn,Dec 2022,0,1,0.0001008,0,0,0,0,2022-12-19 00:32:48,0,0,0,1,51,12,4,2022,2022Q4,第51周(12/19~12/25)
ail_1070,85714023,Snail_1070LetsPop_ALL_3.0_20221009,ENABLED,App,APP_CAMPAIGN,18552488112,2022-12-19,BE,MOBILE,YouTube Videos,USD,America/Danmarkshavn,Dec 2022,0,1,0.00011099999999999999,0,0,0,0,2022-12-19 00:32:48,0,0,0,1,51,12,4,2022,2022Q4,第51周(12/19~12/25)
ail_1070,85714023,Snail_1070LetsPop_ALL_3.0_20221009,ENABLED,App,APP_CAMPAIGN,18552488112,2022-12-19,BE,MOBILE,Display Network,USD,America/Danmarkshavn,Dec 2022,0,1,0.0016533000000000001,0,0,0,0,2022-12-19 00:32:48,0,0,0,1,51,12,4,2022,2022Q4,第51周(12/19~12/25)
ail_1070,85714023,Snail_1070LetsPop_ALL_3.0_20221009,ENABLED,App,APP_CAMPAIGN,18552488112,2022-12-19,BD,MOBILE,Display Network,USD,America/Danmarkshavn,Dec 2022,1,2,0.0025329000000000003,0,0,0,0,2022-12-19 00:32:48,0,0,0,1,51,12,4,2022,2022Q4,第51周(12/19~12/25)
ail_1070,85714023,Snail_1070LetsPop_ALL_3.0_20221009,ENABLED,App,APP_CAMPAIGN,18552488112,2022-12-19,BB,TABLET,Display Network,USD,America/Danmarkshavn,Dec 2022,0,1,0.0019296,0,0,0,0,2022-12-19 00:32:48,0,0,0,1,51,12,4,2022,2022Q4,第51周(12/19~12/25)
ail_1070,85714023,Snail_1070LetsPop_ALL_3.0_20221009,ENABLED,App,APP_CAMPAIGN,18552488112,2022-12-19,BB,MOBILE,Display Network,USD,America/Danmarkshavn,Dec 2022,0,3,0.0008054999999999999,0,0,0,0,2022-12-19 00:32:48,0,0,0,1,51,12,4,2022,2022Q4,第51周(12/19~12/25)
ail_1070,85714023,Snail_1070LetsPop_ALL_3.0_20221009,ENABLED,App,APP_CAMPAIGN,18552488112,2022-12-19,AW,TABLET,Display Network,USD,America/Danmarkshavn,Dec 2022,0,1,0,0,0,0,0,2022-12-19 00:32:48,0,0,0,1,51,12,4,2022,2022Q4,第51周(12/19~12/25)
ail_1070,85714023,Snail_1070LetsPop_ALL_3.0_20221009,ENABLED,App,APP_CAMPAIGN,18552488112,2022-12-19,AW,MOBILE,Display Network,USD,America/Danmarkshavn,Dec 2022,0,3,0.0027245999999999998,0,0,0,0,2022-12-19 00:32:48,0,0,0,1,51,12,4,2022,2022Q4,第51周(12/19~12/25)
ail_1070,85714023,Snail_1070LetsPop_ALL_3.0_20221009,ENABLED,App,APP_CAMPAIGN,18552488112,2022-12-19,AU,TABLET,Display Network,USD,America/Danmarkshavn,Dec 2022,2,47,0.1237296,0,0,0,0,2022-12-19 00:32:48,0,0,0,1,51,12,4,2022,2022Q4,第51周(12/19~12/25)
ail_1070,85714023,Snail_1070LetsPop_ALL_3.0_20221009,ENABLED,App,APP_CAMPAIGN,18552488112,2022-12-19,AU,MOBILE,YouTube Videos,USD,America/Danmarkshavn,Dec 2022,0,24,0.026828699999999997,0,4,0,0,2022-12-19 00:32:48,0,0,0,1,51,12,4,2022,2022Q4,第51周(12/19~12/25)
ail_1070,85714023,Snail_1070LetsPop_ALL_3.0_20221009,ENABLED,App,APP_CAMPAIGN,18552488112,2022-12-19,AU,MOBILE,Display Network,USD,America/Danmarkshavn,Dec 2022,7,61,0.3901401,0,0,0,0,2022-12-19 00:32:48,0,0,0,1,51,12,4,2022,2022Q4,第51周(12/19~12/25)
ail_1070,85714023,Snail_1070LetsPop_ALL_3.0_20221009,ENABLED,App,APP_CAMPAIGN,18552488112,2022-12-19,AS,MOBILE,Display Network,USD,America/Danmarkshavn,Dec 2022,0,1,0.0006006,0,0,0,0,2022-12-19 00:32:48,0,0,0,1,51,12,4,2022,2022Q4,第51周(12/19~12/25)
ail_1070,85714023,Snail_1070LetsPop_ALL_3.0_20221009,ENABLED,App,APP_CAMPAIGN,18552488112,2022-12-19,AR,TABLET,Display Network,USD,America/Danmarkshavn,Dec 2022,0,4,0.0012219,0,0,0,0,2022-12-19 00:32:48,0,0,0,1,51,12,4,2022,2022Q4,第51周(12/19~12/25)
ail_1070,85714023,Snail_1070LetsPop_ALL_3.0_20221009,ENABLED,App,APP_CAMPAIGN,18552488112,2022-12-19,AR,MOBILE,Display Network,USD,America/Danmarkshavn,Dec 2022,0,59,0.0314853,0,0,0,0,2022-12-19 00:32:48,0,0,0,1,51,12,4,2022,2022Q4,第51周(12/19~12/25)
ail_1070,85714023,Snail_1070LetsPop_BR_3.0_20220920,ENABLED,App,APP_CAMPAIGN,18390385599,2022-12-19,BR,TABLET,Display Network,USD,America/Danmarkshavn,Dec 2022,2,147,0.0360246,0,0,0,0,2022-12-19 00:32:48,0,0,0,1,51,12,4,2022,2022Q4,第51周(12/19~12/25)
ail_1070,85714023,Snail_1070LetsPop_BR_3.0_20220920,ENABLED,App,APP_CAMPAIGN,18390385599,2022-12-19,BR,MOBILE,Search partners,USD,America/Danmarkshavn,Dec 2022,0,8,0,0,0,0,0,2022-12-19 00:32:47,0,0,0,1,51,12,4,2022,2022Q4,第51周(12/19~12/25)
ail_1070,85714023,Snail_1070LetsPop_BR_3.0_20220920,ENABLED,App,APP_CAMPAIGN,18390385599,2022-12-19,BR,MOBILE,Google search,USD,America/Danmarkshavn,Dec 2022,0,2,0,0,0,0,0,2022-12-19 00:32:47,0,0,0,1,51,12,4,2022,2022Q4,第51周(12/19~12/25)
ail_1070,85714023,Snail_1070LetsPop_BR_3.0_20220920,ENABLED,App,APP_CAMPAIGN,18390385599,2022-12-19,BR,MOBILE,Display Network,USD,America/Danmarkshavn,Dec 2022,53,1328,0.5519232,0,0,4,0,2022-12-19 00:32:48,0,0,0,1,51,12,4,2022,2022Q4,第51周(12/19~12/25)
ail_1070,85714023,Snail_1070LetsPop_ID_3.0_20220920,ENABLED,App,APP_CAMPAIGN,18390385596,2022-12-19,ID,TABLET,Display Network,USD,America/Danmarkshavn,Dec 2022,0,12,0.0030315,0,0,0,0,2022-12-19 00:32:48,0,0,0,1,51,12,4,2022,2022Q4,第51周(12/19~12/25)
ail_1070,85714023,Snail_1070LetsPop_ID_3.0_20220920,ENABLED,App,APP_CAMPAIGN,18390385596,2022-12-19,ID,MOBILE,YouTube Videos,USD,America/Danmarkshavn,Dec 2022,0,4,0.0009260999999999999,0,2,0,0,2022-12-19 00:32:48,0,0,0,1,51,12,4,2022,2022Q4,第51周(12/19~12/25)
ail_1070,85714023,Snail_1070LetsPop_ID_3.0_20220920,ENABLED,App,APP_CAMPAIGN,18390385596,2022-12-19,ID,MOBILE,Google search,USD,America/Danmarkshavn,Dec 2022,0,2,0,0,0,0,0,2022-12-19 00:32:47,0,0,0,1,51,12,4,2022,2022Q4,第51周(12/19~12/25)
ail_1070,85714023,Snail_1070LetsPop_ID_3.0_20220920,ENABLED,App,APP_CAMPAIGN,18390385596,2022-12-19,ID,MOBILE,Display Network,USD,America/Danmarkshavn,Dec 2022,11,258,0.0805362,0,0,1,0,2022-12-19 00:32:48,0,0,0,1,51,12,4,2022,2022Q4,第51周(12/19~12/25)
ail_1070,85714023,Snail_1070LetsPop_US_3.0_20220914,ENABLED,App,APP_CAMPAIGN,18332925989,2022-12-19,US,TABLET,Display Network,USD,America/Danmarkshavn,Dec 2022,61,391,1.9707099,0,0,0,0,2022-12-19 00:32:48,0,0,0,1,51,12,4,2022,2022Q4,第51周(12/19~12/25)
ail_1070,85714023,Snail_1070LetsPop_US_3.0_20220914,ENABLED,App,APP_CAMPAIGN,18332925989,2022-12-19,US,MOBILE,Display Network,USD,America/Danmarkshavn,Dec 2022,77,864,4.4463831,0,0,1,0,2022-12-19 00:32:48,0,0,0,1,51,12,4,2022,2022Q4,第51周(12/19~12/25)
nball-06,82271743,Punball-AND-WW-ROI-3.0-ROI-Bid30-0622-LB,ENABLED,App,APP_CAMPAIGN,17558291411,2022-12-19,ZW,MOBILE,Google search,USD,Asia/Hong_Kong,Dec 2022,0,1,0,0,0,0,0,2022-12-19 00:32:47,0,0,0,1,51,12,4,2022,2022Q4,第51周(12/19~12/25)
nball-06,82271743,Punball-AND-WW-ROI-3.0-ROI-Bid30-0622-LB,ENABLED,App,APP_CAMPAIGN,17558291411,2022-12-19,ZW,MOBILE,Display Network,USD,Asia/Hong_Kong,Dec 2022,0,8,0.0011451,0,0,0,0,2022-12-19 00:32:47,0,0,0,1,51,12,4,2022,2022Q4,第51周(12/19~12/25)
nball-06,82271743,Punball-AND-WW-ROI-3.0-ROI-Bid30-0622-LB,ENABLED,App,APP_CAMPAIGN,17558291411,2022-12-19,ZM,MOBILE,Google search,USD,Asia/Hong_Kong,Dec 2022,0,2,0,0,0,0,0,2022-12-19 00:32:47,0,0,0,1,51,12,4,2022,2022Q4,第51周(12/19~12/25)
nball-06,82271743,Punball-AND-WW-ROI-3.0-ROI-Bid30-0622-LB,ENABLED,App,APP_CAMPAIGN,17558291411,2022-12-19,ZM,MOBILE,Display Network,USD,Asia/Hong_Kong,Dec 2022,0,7,0.0287901,0,0,0,0,2022-12-19 00:32:47,0,0,0,1,51,12,4,2022,2022Q4,第51周(12/19~12/25)
nball-06,82271743,Punball-AND-WW-ROI-3.0-ROI-Bid30-0622-LB,ENABLED,App,APP_CAMPAIGN,17558291411,2022-12-19,ZA,TABLET,Google search,USD,Asia/Hong_Kong,Dec 2022,0,2,0,0,0,0,0,2022-12-19 00:32:47,0,0,0,1,51,12,4,2022,2022Q4,第51周(12/19~12/25)
